dataset_id,axis,axis_value,epsilon,seed,fault_rate,segment_length,method,auroc,auprc,runtime_sec
air_quality,segment_length,12.0,2.0,0,0.2001111728738188,12,ldp_window_glr,0.7299445988726739,0.402994767412699,0.023353700002189726
air_quality,segment_length,12.0,2.0,0,0.2001111728738188,12,privsaf_hmm,0.9796289861786734,0.9179008519348193,0.534459299989976
air_quality,segment_length,12.0,2.0,0,0.2001111728738188,12,ldp_distribution_surprise,0.7475059840938924,0.3447386971978199,3.339999238960445e-05
air_quality,segment_length,12.0,2.0,1,0.2001111728738188,12,ldp_window_glr,0.7812437263531773,0.38517507458898004,0.023216100002173334
air_quality,segment_length,12.0,2.0,1,0.2001111728738188,12,privsaf_hmm,0.9868292023781947,0.9529656439799532,0.536373499999172
air_quality,segment_length,12.0,2.0,1,0.2001111728738188,12,ldp_distribution_surprise,0.7630540112732608,0.35335486991771736,3.369999467395246e-05
air_quality,segment_length,12.0,2.0,2,0.2001111728738188,12,ldp_window_glr,0.6878918616323064,0.3020308778644264,0.022921299998415634
air_quality,segment_length,12.0,2.0,2,0.2001111728738188,12,privsaf_hmm,0.966186008802409,0.8756986580476331,0.5385051000048406
air_quality,segment_length,12.0,2.0,2,0.2001111728738188,12,ldp_distribution_surprise,0.7464896533086248,0.34314847613579735,2.819999644998461e-05
air_quality,segment_length,24.0,2.0,0,0.2001111728738188,24,ldp_window_glr,0.8962184387306,0.6035342460404113,0.022139900000183843
air_quality,segment_length,24.0,2.0,0,0.2001111728738188,24,privsaf_hmm,0.9893174272256969,0.9531689055248269,0.6872363000002224
air_quality,segment_length,24.0,2.0,0,0.2001111728738188,24,ldp_distribution_surprise,0.7561964327078989,0.3519914930011343,2.9499991796910763e-05
air_quality,segment_length,24.0,2.0,1,0.2001111728738188,24,ldp_window_glr,0.8589703497799398,0.5556309103891385,0.037667500000679865
air_quality,segment_length,24.0,2.0,1,0.2001111728738188,24,privsaf_hmm,0.9940120454018995,0.9752758904920172,0.8809815999993589
air_quality,segment_length,24.0,2.0,1,0.2001111728738188,24,ldp_distribution_surprise,0.7304561423828275,0.3218773749725741,9.989998943638057e-05
air_quality,segment_length,24.0,2.0,2,0.2001111728738188,24,ldp_window_glr,0.8261003011350476,0.5048373759460333,0.07221700000809506
air_quality,segment_length,24.0,2.0,2,0.2001111728738188,24,privsaf_hmm,0.9949000077214114,0.9827569748037511,0.8082793999928981
air_quality,segment_length,24.0,2.0,2,0.2001111728738188,24,ldp_distribution_surprise,0.7622982781252412,0.3606665643148383,3.360000846441835e-05
air_quality,segment_length,48.0,2.0,0,0.2001111728738188,48,ldp_window_glr,0.9248494324762566,0.6906888671336222,0.027546900004381314
air_quality,segment_length,48.0,2.0,0,0.2001111728738188,48,privsaf_hmm,0.9939657169330554,0.9809386832763068,0.6913153999921633
air_quality,segment_length,48.0,2.0,0,0.2001111728738188,48,ldp_distribution_surprise,0.7485667129951356,0.34100012684062597,3.0399998649954796e-05
air_quality,segment_length,48.0,2.0,1,0.2001111728738188,48,ldp_window_glr,0.932467570071809,0.674268849138123,0.028224099994986318
air_quality,segment_length,48.0,2.0,1,0.2001111728738188,48,privsaf_hmm,0.9993282372017606,0.9972576189559763,0.7461394999991171
air_quality,segment_length,48.0,2.0,1,0.2001111728738188,48,ldp_distribution_surprise,0.7556482124932438,0.34008904513966026,3.0199997127056122e-05
air_quality,segment_length,48.0,2.0,2,0.2001111728738188,48,ldp_window_glr,0.9366187939155277,0.6857856130886457,0.03776730000390671
air_quality,segment_length,48.0,2.0,2,0.2001111728738188,48,privsaf_hmm,0.9986564744035209,0.9943165994478426,0.6995650000026217
air_quality,segment_length,48.0,2.0,2,0.2001111728738188,48,ldp_distribution_surprise,0.7620618098988495,0.3525993249543392,3.9699996705166996e-05
air_quality,segment_length,96.0,2.0,0,0.2001111728738188,96,ldp_window_glr,0.9940197668133735,0.9707724768756667,0.027167899999767542
air_quality,segment_length,96.0,2.0,0,0.2001111728738188,96,privsaf_hmm,0.9982337271253185,0.993005297561335,0.7335643999977037
air_quality,segment_length,96.0,2.0,0,0.2001111728738188,96,ldp_distribution_surprise,0.7639525905335496,0.3485179347311271,3.2500000088475645e-05
air_quality,segment_length,96.0,2.0,1,0.2001111728738188,96,ldp_window_glr,0.9977511389081923,0.9906188818336898,0.028787500006728806
air_quality,segment_length,96.0,2.0,1,0.2001111728738188,96,privsaf_hmm,0.9997297505984094,0.9988973305560003,0.729275100005907
air_quality,segment_length,96.0,2.0,1,0.2001111728738188,96,ldp_distribution_surprise,0.756854683036059,0.3479497863444604,4.3199994252063334e-05
air_quality,segment_length,96.0,2.0,2,0.2001111728738188,96,ldp_window_glr,0.9967714848274265,0.9862604244157455,0.030448399993474595
air_quality,segment_length,96.0,2.0,2,0.2001111728738188,96,privsaf_hmm,0.9994305459037912,0.9978444360052326,0.6846221000014339
air_quality,segment_length,96.0,2.0,2,0.2001111728738188,96,ldp_distribution_surprise,0.7614942861555092,0.3430401580323108,5.1300012273713946e-05
air_quality,fault_rate,0.05,2.0,0,0.0500277932184547,48,ldp_window_glr,0.9832650672908133,0.6442781690140845,0.035175299999536946
air_quality,fault_rate,0.05,2.0,0,0.0500277932184547,48,privsaf_hmm,0.9996554190234704,0.9937687166635247,0.8112341000087326
air_quality,fault_rate,0.05,2.0,0,0.0500277932184547,48,ldp_distribution_surprise,0.7523438007931864,0.10398271769448739,3.6600002204068005e-05
air_quality,fault_rate,0.05,2.0,1,0.0500277932184547,48,ldp_window_glr,0.9924387230999285,0.8429450052147056,0.026961199997458607
air_quality,fault_rate,0.05,2.0,1,0.0500277932184547,48,privsaf_hmm,0.2541837331772967,0.03131044518437831,0.9293197999941185
air_quality,fault_rate,0.05,2.0,1,0.0500277932184547,48,ldp_distribution_surprise,0.759924582276835,0.10876693089534795,8.779999916441739e-05
air_quality,fault_rate,0.05,2.0,2,0.0500277932184547,48,ldp_window_glr,0.9986931929003315,0.9732233113077844,0.033052399987354875
air_quality,fault_rate,0.05,2.0,2,0.0500277932184547,48,privsaf_hmm,0.9994993823548534,0.9912078553330563,0.720698999997694
air_quality,fault_rate,0.05,2.0,2,0.0500277932184547,48,ldp_distribution_surprise,0.7824036148494896,0.11397143700688528,6.180000491440296e-05
air_quality,fault_rate,0.1,2.0,0,0.1000555864369094,48,ldp_window_glr,0.9732259282135749,0.8463502795256326,0.028986000004806556
air_quality,fault_rate,0.1,2.0,0,0.1000555864369094,48,privsaf_hmm,0.9954498661725345,0.9582119366434599,0.7326046000089264
air_quality,fault_rate,0.1,2.0,0,0.1000555864369094,48,ldp_distribution_surprise,0.76106650195594,0.19464715392418946,5.909999890718609e-05
air_quality,fault_rate,0.1,2.0,1,0.1000555864369094,48,ldp_window_glr,0.9867150504426602,0.8380313302060423,0.031245500009390526
air_quality,fault_rate,0.1,2.0,1,0.1000555864369094,48,privsaf_hmm,0.9985862329284194,0.9884766999684101,0.6989009999961127
air_quality,fault_rate,0.1,2.0,1,0.1000555864369094,48,ldp_distribution_surprise,0.7322215359275273,0.18171714229521513,3.159999323543161e-05
air_quality,fault_rate,0.1,2.0,2,0.1000555864369094,48,ldp_window_glr,0.9776782650470113,0.7295390456085686,0.027297000007820316
air_quality,fault_rate,0.1,2.0,2,0.1000555864369094,48,privsaf_hmm,0.9992244869947154,0.9934425044097188,0.7495629999903031
air_quality,fault_rate,0.1,2.0,2,0.1000555864369094,48,ldp_distribution_surprise,0.7515596046942558,0.1896997654682686,3.130000550299883e-05
air_quality,fault_rate,0.2,2.0,0,0.2001111728738188,48,ldp_window_glr,0.9248494324762566,0.6906888671336222,0.029640399996424094
air_quality,fault_rate,0.2,2.0,0,0.2001111728738188,48,privsaf_hmm,0.9939657169330554,0.9809386832763068,0.7985729000065476
air_quality,fault_rate,0.2,2.0,0,0.2001111728738188,48,ldp_distribution_surprise,0.7485667129951356,0.34100012684062597,4.3199994252063334e-05
air_quality,fault_rate,0.2,2.0,1,0.2001111728738188,48,ldp_window_glr,0.932467570071809,0.674268849138123,0.02548929999466054
air_quality,fault_rate,0.2,2.0,1,0.2001111728738188,48,privsaf_hmm,0.9993282372017606,0.9972576189559763,0.6715659999899799
air_quality,fault_rate,0.2,2.0,1,0.2001111728738188,48,ldp_distribution_surprise,0.7556482124932438,0.34008904513966026,2.8299997211433947e-05
air_quality,fault_rate,0.2,2.0,2,0.2001111728738188,48,ldp_window_glr,0.9366187939155277,0.6857856130886457,0.02898089999507647
air_quality,fault_rate,0.2,2.0,2,0.2001111728738188,48,privsaf_hmm,0.9986564744035209,0.9943165994478426,0.7696816999959992
air_quality,fault_rate,0.2,2.0,2,0.2001111728738188,48,ldp_distribution_surprise,0.7620618098988495,0.3525993249543392,3.029999788850546e-05
air_quality,fault_rate,0.3,2.0,0,0.30016675931072817,48,ldp_window_glr,0.906446915541435,0.7862882987514982,0.027233900007558987
air_quality,fault_rate,0.3,2.0,0,0.30016675931072817,48,privsaf_hmm,0.9939237490071485,0.9863328423786527,0.8241516000125557
air_quality,fault_rate,0.3,2.0,0,0.30016675931072817,48,ldp_distribution_surprise,0.7481915394345895,0.4630732996927238,4.9700000090524554e-05
air_quality,fault_rate,0.3,2.0,1,0.30016675931072817,48,ldp_window_glr,0.8570382137498898,0.6500173152890479,0.028987199999392033
air_quality,fault_rate,0.3,2.0,1,0.30016675931072817,48,privsaf_hmm,0.99698614420616,0.9932226151830987,0.7925240000040503
air_quality,fault_rate,0.3,2.0,1,0.30016675931072817,48,ldp_distribution_surprise,0.7402178389668461,0.44967892907602736,3.860000288113952e-05
air_quality,fault_rate,0.3,2.0,2,0.30016675931072817,48,ldp_window_glr,0.8964227929279558,0.7069736222508759,0.028201900000567548
air_quality,fault_rate,0.3,2.0,2,0.30016675931072817,48,privsaf_hmm,0.996964080840173,0.9932646615866717,0.7755581999954302
air_quality,fault_rate,0.3,2.0,2,0.30016675931072817,48,ldp_distribution_surprise,0.751950401553261,0.47250881503873365,4.410000110510737e-05
